product,orderId,clientId,gender,orderdate,grossmarg
bottled water,431,15,female,1/8/2018,25
bottled water,320,197,female,3/9/2018,25
bottled water,320,197,female,3/9/2018,25
bottled water,192,7,female,2/4/2018,25
bottled water,53,87,male,1/5/2018,25
bottled water,418,141,female,4/7/2018,25
bottled water,302,171,female,1/8/2018,25
bottled water,105,186,female,4/8/2018,25
bottled water,432,174,female,4/8/2018,25
bottled water,277,17,female,2/6/2018,25
bottled water,313,28,female,3/29/2018,25
bottled water,88,229,female,2/14/2018,25
bottled water,420,38,female,2/26/2018,25
bottled water,147,148,female,1/2/2018,25
bottled water,21,75,male,4/8/2018,25
bottled water,195,119,male,4/8/2018,25
bottled water,279,13,male,1/27/2018,25
bottled water,279,13,male,1/27/2018,25
bottled water,108,237,male,3/21/2018,25
bottled water,366,244,female,1/22/2018,25
bottled water,405,86,female,2/18/2018,25
bottled water,91,221,male,3/24/2018,25
bottled water,148,5,male,1/6/2018,25
bottled water,272,14,male,1/17/2018,25
bottled water,133,144,female,2/16/2018,25
bottled water,5,253,female,1/27/2018,25
bottled water,170,37,female,4/10/2018,25
bottled water,397,98,male,4/11/2018,25
bottled water,423,219,female,3/17/2018,25
bottled water,448,38,female,3/26/2018,25
bottled water,25,138,female,3/30/2018,25
bottled water,424,147,male,2/10/2018,25
bottled water,33,232,male,2/19/2018,25
bottled water,309,120,female,1/15/2018,25
bottled water,34,169,male,1/18/2018,25
bottled water,310,264,male,1/9/2018,25
bottled water,282,103,female,2/26/2018,25
bottled water,182,177,female,3/15/2018,25
bottled water,95,190,male,4/5/2018,25
bottled water,104,300,male,1/7/2018,25
bottled water,275,297,female,4/8/2018,25
bottled water,28,238,female,3/29/2018,25
bottled water,363,65,female,1/23/2018,25
bottled water,284,182,female,3/31/2018,25
bottled water,451,175,female,4/5/2018,25
bottled water,116,100,male,3/16/2018,25
bottled water,9,93,female,1/16/2018,25
bottled water,200,285,male,1/21/2018,25
bottled water,77,218,male,2/28/2018,25
bottled water,117,20,male,1/28/2018,25
bottled water,2,276,male,2/18/2018,25
bottled water,166,116,female,4/1/2018,25
bottled water,365,289,female,3/2/2018,25
bottled water,107,118,female,1/20/2018,25
bottled water,444,195,female,3/3/2018,25
bottled water,202,186,female,3/4/2018,25
bottled water,454,43,female,2/27/2018,25
bottled water,375,72,male,4/4/2018,25
bottled water,39,91,female,3/10/2018,25
bottled water,233,116,female,3/1/2018,25
bottled water,109,32,female,2/16/2018,25
bottled water,427,156,female,2/24/2018,25
bottled water,252,136,male,2/3/2018,25
bottled water,346,13,male,3/16/2018,25
bottled water,169,71,female,1/23/2018,25
bottled water,91,221,male,3/24/2018,25
bottled water,181,165,female,2/19/2018,25
bottled water,205,197,female,2/17/2018,25
bottled water,123,264,male,3/30/2018,25
bottled water,429,210,female,3/24/2018,25
bottled water,424,147,male,2/10/2018,25
bottled water,181,165,female,2/19/2018,25
bottled water,430,167,female,3/16/2018,25
bottled water,263,20,male,3/14/2018,25
bottled water,349,77,female,2/13/2018,25
bottled water,182,177,female,3/15/2018,25
bottled water,430,167,female,3/16/2018,25
bottled water,144,3,female,2/21/2018,25
bottled water,43,64,female,3/15/2018,25
bottled water,292,213,male,3/12/2018,25
bottled water,350,188,female,1/14/2018,25
bottled water,256,146,female,2/4/2018,25
bottled water,351,72,male,1/8/2018,25
bottled water,183,108,male,2/28/2018,25
bottled water,127,133,male,2/25/2018,25
bottled water,460,108,male,2/17/2018,25
bottled water,211,206,female,2/7/2018,25
bottled water,239,15,female,3/15/2018,25
bottled water,96,103,female,3/12/2018,25
bottled water,293,58,male,3/7/2018,25
bottled water,61,80,male,2/15/2018,25
bottled water,426,241,male,1/30/2018,25
bottled water,38,284,female,3/3/2018,25
bottled water,286,156,female,2/26/2018,25
bottled water,374,32,female,1/11/2018,25
bottled water,157,208,male,2/17/2018,25
bottled water,271,215,male,2/2/2018,25
bottled water,46,88,female,1/28/2018,25
bottled water,434,119,male,1/3/2018,25
bottled water,100,243,male,3/29/2018,25
bottled water,47,229,female,1/19/2018,25
bottled water,100,243,male,3/29/2018,25
bottled water,405,86,female,2/18/2018,25
bottled water,334,119,male,1/18/2018,25
bottled water,41,99,male,3/25/2018,25
bottled water,437,189,male,3/13/2018,25
bottled water,297,174,female,1/11/2018,25
bottled water,133,144,female,2/16/2018,25
bottled water,102,161,female,3/13/2018,25
bottled water,438,295,female,3/13/2018,25
bottled water,218,115,male,2/14/2018,25
bottled water,49,118,female,2/1/2018,25
bottled water,298,106,male,3/7/2018,25
bottled water,49,118,female,2/1/2018,25
bottled water,49,118,female,2/1/2018,25
bottled water,299,225,female,3/26/2018,25
bottled water,163,106,male,2/12/2018,25
bottled water,43,64,female,3/15/2018,25
bottled water,192,7,female,2/4/2018,25
bottled water,27,10,male,4/8/2018,25
bottled water,104,300,male,1/7/2018,25
bottled water,379,187,female,1/28/2018,25
bottled water,247,19,female,1/20/2018,25
bottled water,104,300,male,1/7/2018,25
bottled water,137,28,female,1/19/2018,25
bottled water,441,60,male,3/12/2018,25
bottled water,221,270,male,1/26/2018,25
bottled water,193,124,male,3/2/2018,25
bottled water,137,28,female,1/19/2018,25
bottled water,29,204,female,3/5/2018,25
bottled water,138,294,female,1/19/2018,25
bottled water,157,208,male,2/17/2018,25
bottled water,139,85,female,3/25/2018,25
bottled water,222,284,female,1/19/2018,25
bottled water,471,259,female,2/19/2018,25
bottled water,222,284,female,1/19/2018,25
bottled water,471,259,female,2/19/2018,25
bottled water,140,133,male,2/6/2018,25
bottled water,394,202,male,4/4/2018,25
bottled water,140,133,male,2/6/2018,25
bottled water,223,230,female,2/20/2018,25
bottled water,57,33,male,1/21/2018,25
bottled water,446,92,female,2/9/2018,25
bottled water,41,99,male,3/25/2018,25
bottled water,141,227,female,3/1/2018,25
bottled water,396,264,male,3/14/2018,25
bottled water,111,67,male,3/17/2018,25
bottled water,169,71,female,1/23/2018,25
bottled water,5,253,female,1/27/2018,25
bottled water,112,1,male,2/23/2018,25
bottled water,397,98,male,4/11/2018,25
bottled water,448,38,female,3/26/2018,25
bottled water,282,103,female,2/26/2018,25
bottled water,59,98,male,2/13/2018,25
bottled water,282,103,female,2/26/2018,25
bottled water,59,98,male,2/13/2018,25
bottled water,59,98,male,2/13/2018,25
bottled water,144,3,female,2/21/2018,25
bottled water,226,162,female,2/13/2018,25
bottled water,310,264,male,1/9/2018,25
bottled water,144,3,female,2/21/2018,25
bottled water,441,60,male,3/12/2018,25
bottled water,36,222,female,2/1/2018,25
bottled water,85,251,male,3/26/2018,25
bottled water,425,106,male,2/16/2018,25
bottled water,227,252,female,2/13/2018,25
bottled water,312,225,female,2/12/2018,25
bottled water,116,100,male,3/16/2018,25
bottled water,229,197,female,1/12/2018,25
bottled water,87,170,female,3/7/2018,25
bottled water,146,222,female,2/26/2018,25
bottled water,54,52,female,3/10/2018,25
bottled water,38,284,female,3/3/2018,25
bottled water,403,203,male,1/31/2018,25
bottled water,286,156,female,2/26/2018,25
bottled water,147,148,female,1/2/2018,25
bottled water,62,213,male,1/5/2018,25
bottled water,481,36,female,1/4/2018,25
bottled water,231,292,female,3/25/2018,25
bottled water,63,229,female,2/22/2018,25
bottled water,12,234,female,2/21/2018,25
bottled water,233,116,female,3/1/2018,25
bottled water,405,86,female,2/18/2018,25
bottled water,5,253,female,1/27/2018,25
bottled water,485,3,female,2/28/2018,25
bottled water,316,106,male,3/6/2018,25
bottled water,14,297,female,1/21/2018,25
bottled water,234,108,male,3/7/2018,25
bottled water,64,117,male,4/4/2018,25
bottled water,317,69,male,4/1/2018,25
bottled water,149,80,male,1/8/2018,25
bottled water,42,205,female,2/5/2018,25
bottled water,124,66,female,1/27/2018,25
bottled water,207,21,male,3/12/2018,25
bottled water,93,102,male,2/14/2018,25
bottled water,207,21,male,3/12/2018,25
bottled water,457,28,female,1/2/2018,25
bottled water,66,115,male,1/25/2018,25
bottled water,236,240,female,3/27/2018,25
bottled water,154,26,male,3/28/2018,25
bottled water,319,293,female,2/18/2018,25
bottled water,292,213,male,3/12/2018,25
bottled water,238,189,male,1/15/2018,25
bottled water,319,293,female,2/18/2018,25
bottled water,489,27,male,3/14/2018,25
bottled water,238,189,male,1/15/2018,25
bottled water,239,15,female,3/15/2018,25
bottled water,320,197,female,3/9/2018,25
bottled water,155,219,female,3/12/2018,25
bottled water,320,197,female,3/9/2018,25
bottled water,490,47,male,2/22/2018,25
bottled water,87,170,female,3/7/2018,25
bottled water,269,246,male,3/15/2018,25
bottled water,382,133,male,1/18/2018,25
bottled water,212,147,male,3/31/2018,25
bottled water,240,184,male,2/3/2018,25
bottled water,269,246,male,3/15/2018,25
bottled water,21,75,male,4/8/2018,25
bottled water,240,184,male,2/3/2018,25
bottled water,70,57,female,4/11/2018,25
bottled water,296,77,female,4/5/2018,25
bottled water,158,172,female,2/14/2018,25
bottled water,186,95,female,2/23/2018,25
bottled water,484,159,male,4/4/2018,25
bottled water,71,208,male,1/4/2018,25
bottled water,411,237,male,4/7/2018,25
bottled water,71,208,male,1/4/2018,25
bottled water,71,208,male,1/4/2018,25
bottled water,327,200,male,1/16/2018,25
bottled water,217,267,female,1/4/2018,25
bottled water,72,80,male,3/13/2018,25
bottled water,414,218,male,2/15/2018,25
bottled water,243,173,male,2/9/2018,25
bottled water,244,217,female,1/11/2018,25
bottled water,244,217,female,1/11/2018,25
bottled water,73,153,male,1/14/2018,25
bottled water,162,105,male,3/7/2018,25
bottled water,274,113,male,2/21/2018,25
bottled water,50,226,female,2/1/2018,25
bottled water,220,123,female,4/10/2018,25
bottled water,27,10,male,4/8/2018,25
bottled water,246,193,male,2/9/2018,25
bottled water,163,106,male,2/12/2018,25
bottled water,192,7,female,2/4/2018,25
bottled water,329,270,male,2/2/2018,25
bottled water,247,19,female,1/20/2018,25
bottled water,500,153,male,2/17/2018,25
bottled water,76,218,male,3/6/2018,25
bottled water,469,47,male,3/9/2018,25
bottled water,248,206,female,1/8/2018,25
bottled water,77,218,male,2/28/2018,25
bottled water,166,116,female,4/1/2018,25
bottled water,2,276,male,2/18/2018,25
bottled water,222,284,female,1/19/2018,25
bottled water,166,116,female,4/1/2018,25
bottled water,420,38,female,2/26/2018,25
bottled water,2,276,male,2/18/2018,25
bottled water,2,276,male,2/18/2018,25
bottled water,249,39,female,1/25/2018,25
bottled water,167,295,female,3/22/2018,25
bottled water,503,274,male,2/9/2018,25
bottled water,168,198,female,2/16/2018,25
bottled water,4,95,female,3/28/2018,25
bottled water,4,95,female,3/28/2018,25
bottled water,196,205,female,3/22/2018,25
bottled water,4,95,female,3/28/2018,25
bottled water,252,136,male,2/3/2018,25
bottled water,306,94,female,2/8/2018,25
bottled water,335,62,female,3/27/2018,25
bottled water,423,219,female,3/17/2018,25
bottled water,225,160,female,4/11/2018,25
bottled water,252,136,male,2/3/2018,25
bottled water,252,136,male,2/3/2018,25
bottled water,5,253,female,1/27/2018,25
bottled water,253,133,male,2/10/2018,25
bottled water,253,133,male,2/10/2018,25
bottled water,449,36,female,2/21/2018,25
bottled water,113,250,female,1/12/2018,25
bottled water,6,34,male,3/16/2018,25
bottled water,171,195,female,3/28/2018,25
bottled water,477,244,female,2/27/2018,25
bottled water,400,172,female,2/24/2018,25
bottled water,36,222,female,2/1/2018,25
bottled water,9,93,female,1/16/2018,25
bottled water,283,130,male,1/23/2018,25
bottled water,199,256,male,4/2/2018,25
bottled water,256,146,female,2/4/2018,25
bottled water,510,168,female,1/11/2018,25
bottled water,401,199,female,3/29/2018,25
bottled water,174,67,male,3/19/2018,25
bottled water,87,170,female,3/7/2018,25
bottled water,175,99,male,1/17/2018,25
bottled water,402,33,male,4/6/2018,25
bottled water,146,222,female,2/26/2018,25
bottled water,512,130,male,2/19/2018,25
bottled water,258,33,male,3/10/2018,25
bottled water,176,281,female,3/7/2018,25
bottled water,89,13,male,2/19/2018,25
bottled water,259,104,female,2/16/2018,25
bottled water,259,104,female,2/16/2018,25
bottled water,11,202,male,1/8/2018,25
bottled water,63,229,female,2/22/2018,25
bottled water,316,106,male,3/6/2018,25
bottled water,260,239,female,3/15/2018,25
bottled water,514,42,male,1/19/2018,25
bottled water,90,62,female,2/17/2018,25
bottled water,91,221,male,3/24/2018,25
bottled water,260,239,female,3/15/2018,25
bottled water,346,13,male,3/16/2018,25
bottled water,515,148,female,2/19/2018,25
bottled water,515,148,female,2/19/2018,25
bottled water,428,31,male,2/22/2018,25
bottled water,14,297,female,1/21/2018,25
bottled water,515,148,female,2/19/2018,25
bottled water,317,69,male,4/1/2018,25
bottled water,65,180,female,1/16/2018,25
bottled water,263,20,male,3/14/2018,25
bottled water,65,180,female,1/16/2018,25
bottled water,516,122,male,4/3/2018,25
bottled water,16,48,female,1/31/2018,25
bottled water,517,256,male,3/13/2018,25
bottled water,264,230,female,1/31/2018,25
bottled water,517,256,male,3/13/2018,25
bottled water,431,15,female,1/8/2018,25
bottled water,265,235,female,4/6/2018,25
bottled water,265,235,female,4/6/2018,25
bottled water,518,12,male,2/22/2018,25
bottled water,183,108,male,2/28/2018,25
bottled water,19,144,female,1/9/2018,25
bottled water,268,48,female,2/18/2018,25
bottled water,268,48,female,2/18/2018,25
bottled water,184,283,male,1/5/2018,25
bottled water,20,77,female,1/9/2018,25
bottled water,45,124,male,1/9/2018,25
bottled water,156,171,female,2/8/2018,25
bottled water,323,248,female,2/24/2018,25
bottled water,212,147,male,3/31/2018,25
bottled water,410,200,male,2/10/2018,25
bottled water,99,148,female,2/19/2018,25
bottled water,520,43,female,1/24/2018,25
bottled water,270,112,female,1/22/2018,25
bottled water,383,182,female,1/14/2018,25
bottled water,521,82,female,3/25/2018,25
bottled water,215,44,female,4/8/2018,25
bottled water,358,253,female,3/8/2018,25
bottled water,435,231,female,3/21/2018,25
bottled water,23,233,male,3/18/2018,25
bottled water,100,243,male,3/29/2018,25
bottled water,24,53,male,1/12/2018,25
bottled water,24,53,male,1/12/2018,25
bottled water,522,8,female,1/9/2018,25
bottled water,523,281,female,1/16/2018,25
bottled water,24,53,male,1/12/2018,25
bottled water,25,138,female,3/30/2018,25
bottled water,102,161,female,3/13/2018,25
bottled water,189,192,male,3/31/2018,25
bottled water,272,14,male,1/17/2018,25
bottled water,26,42,male,4/11/2018,25
bottled water,74,290,female,4/11/2018,25
bottled water,497,209,male,4/7/2018,25
bottled water,524,265,female,3/13/2018,25
bottled water,468,53,male,2/6/2018,25
bottled water,191,270,male,3/4/2018,25
bottled water,275,297,female,4/8/2018,25
bottled water,329,270,male,2/2/2018,25
bottled water,275,297,female,4/8/2018,25
bottled water,525,250,female,1/5/2018,25
bottled water,525,250,female,1/5/2018,25
bottled water,275,297,female,4/8/2018,25
bottled water,1,166,male,4/7/2018,25
bottled water,28,238,female,3/29/2018,25
bottled water,526,7,female,1/22/2018,25
bottled water,526,7,female,1/22/2018,25
bottled water,106,298,female,2/26/2018,25
bottled water,29,204,female,3/5/2018,25
bottled water,107,118,female,1/20/2018,25
bottled water,29,204,female,3/5/2018,25
bottled water,30,19,female,3/20/2018,25
bottled water,527,220,female,1/28/2018,25
bottled water,30,19,female,3/20/2018,25
bottled water,527,220,female,1/28/2018,25
bottled water,445,80,male,3/7/2018,25
bottled water,445,80,male,3/7/2018,25
bottled water,196,205,female,3/22/2018,25
bottled water,527,220,female,1/28/2018,25
bottled water,250,14,male,1/2/2018,25
bottled water,527,220,female,1/28/2018,25
bottled water,110,119,male,3/29/2018,25
bottled water,506,165,female,1/14/2018,25
bottled water,197,232,male,2/23/2018,25
bottled water,111,67,male,3/17/2018,25
bottled water,423,219,female,3/17/2018,25
bottled water,281,90,female,1/12/2018,25
bottled water,32,57,female,2/26/2018,25
bottled water,282,103,female,2/26/2018,25
bottled water,367,54,male,1/17/2018,25
bottled water,531,220,female,2/11/2018,25
bottled water,144,3,female,2/21/2018,25
bottled water,398,137,male,1/22/2018,25
bottled water,282,103,female,2/26/2018,25
bottled water,113,250,female,1/12/2018,25
bottled water,532,298,female,3/21/2018,25
bottled water,83,88,female,1/3/2018,25
bottled water,84,292,female,1/30/2018,25
bottled water,36,222,female,2/1/2018,25
bottled water,9,93,female,1/16/2018,25
bottled water,400,172,female,2/24/2018,25
bottled water,283,130,male,1/23/2018,25
bottled water,534,168,female,2/1/2018,25
bottled water,511,89,male,1/21/2018,25
bottled water,284,182,female,3/31/2018,25
bottled water,372,49,female,3/9/2018,25
bottled water,452,37,female,3/31/2018,25
bottled water,285,98,male,3/27/2018,25
bottled water,176,281,female,3/7/2018,25
bottled water,38,284,female,3/3/2018,25
bottled water,286,156,female,2/26/2018,25
bottled water,117,20,male,1/28/2018,25
bottled water,535,152,male,3/21/2018,25
bottled water,39,91,female,3/10/2018,25
bottled water,535,152,male,3/21/2018,25
bottled water,202,186,female,3/4/2018,25
bottled water,535,152,male,3/21/2018,25
bottled water,90,62,female,2/17/2018,25
bottled water,120,292,female,3/16/2018,25
bottled water,41,99,male,3/25/2018,25
bottled water,288,245,female,2/10/2018,25
bottled water,122,133,male,3/8/2018,25
bottled water,536,8,female,4/7/2018,25
bottled water,41,99,male,3/25/2018,25
bottled water,289,88,female,1/15/2018,25
bottled water,537,46,female,1/16/2018,25
bottled water,457,28,female,1/2/2018,25
bottled water,377,228,female,2/27/2018,25
bottled water,124,66,female,1/27/2018,25
bottled water,181,165,female,2/19/2018,25
bottled water,516,122,male,4/3/2018,25
bottled water,42,205,female,2/5/2018,25
bottled water,516,122,male,4/3/2018,25
bottled water,43,64,female,3/15/2018,25
bottled water,458,36,female,3/13/2018,25
bottled water,43,64,female,3/15/2018,25
bottled water,378,13,male,3/26/2018,25
bottled water,126,124,male,1/17/2018,25
bottled water,540,291,female,3/10/2018,25
bottled water,459,164,female,4/8/2018,25
bottled water,379,187,female,1/28/2018,25
bottled water,43,64,female,3/15/2018,25
bottled water,210,108,male,2/19/2018,25
bottled water,292,213,male,3/12/2018,25
bottled water,542,149,female,2/5/2018,25
bottled water,44,182,female,2/24/2018,25
bottled water,44,182,female,2/24/2018,25
bottled water,128,286,female,2/10/2018,25
bottled water,269,246,male,3/15/2018,25
bottled water,98,3,female,2/25/2018,25
bottled water,129,184,male,3/26/2018,25
bottled water,45,124,male,1/9/2018,25
bottled water,21,75,male,4/8/2018,25
bottled water,157,208,male,2/17/2018,25
bottled water,130,62,female,2/6/2018,25
bottled water,213,281,female,3/12/2018,25
bottled water,270,112,female,1/22/2018,25
bottled water,545,156,female,1/23/2018,25
bottled water,296,77,female,4/5/2018,25
bottled water,435,231,female,3/21/2018,25
bottled water,23,233,male,3/18/2018,25
bottled water,215,44,female,4/8/2018,25
bottled water,133,144,female,2/16/2018,25
bottled water,133,144,female,2/16/2018,25
bottled water,385,2,male,3/31/2018,25
bottled water,547,46,female,3/6/2018,25
bottled water,547,46,female,3/6/2018,25
bottled water,48,239,female,3/23/2018,25
bottled water,48,239,female,3/23/2018,25
bottled water,49,118,female,2/1/2018,25
bottled water,218,115,male,2/14/2018,25
bottled water,134,234,female,3/8/2018,25
bottled water,387,71,female,1/12/2018,25
bottled water,467,88,female,1/22/2018,25
bottled water,103,74,male,4/7/2018,25
bottled water,299,225,female,3/26/2018,25
bottled water,467,88,female,1/22/2018,25
bottled water,50,226,female,2/1/2018,25
bottled water,300,139,female,2/18/2018,25
bottled water,524,265,female,3/13/2018,25
bottled water,220,123,female,4/10/2018,25
bottled water,551,49,female,3/7/2018,25
bottled water,469,47,male,3/9/2018,25
bottled water,391,141,female,1/24/2018,25
bottled water,221,270,male,1/26/2018,25
bottled water,53,87,male,1/5/2018,25
bottled water,553,207,female,2/19/2018,25
bottled water,302,171,female,1/8/2018,25
bottled water,221,270,male,1/26/2018,25
bottled water,221,270,male,1/26/2018,25
bottled water,138,294,female,1/19/2018,25
bottled water,303,55,female,3/24/2018,25
bottled water,555,156,female,3/21/2018,25
bottled water,555,156,female,3/21/2018,25
bottled water,55,160,female,4/1/2018,25
bottled water,304,100,male,1/20/2018,25
bottled water,555,156,female,3/21/2018,25
bottled water,471,259,female,2/19/2018,25
bottled water,555,156,female,3/21/2018,25
bottled water,56,1,male,4/3/2018,25
bottled water,280,96,female,4/11/2018,25
bottled water,472,123,female,2/21/2018,25
bottled water,224,18,male,3/23/2018,25
bottled water,224,18,male,3/23/2018,25
bottled water,57,33,male,1/21/2018,25
bottled water,58,73,male,2/26/2018,25
bottled water,197,232,male,2/23/2018,25
bottled water,58,73,male,2/26/2018,25
bottled water,558,156,female,2/11/2018,25
bottled water,58,73,male,2/26/2018,25
bottled water,309,120,female,1/15/2018,25
bottled water,560,224,female,1/2/2018,25
bottled water,33,232,male,2/19/2018,25
bottled water,531,220,female,2/11/2018,25
bottled water,560,224,female,1/2/2018,25
bottled water,226,162,female,2/13/2018,25
bottled water,310,264,male,1/9/2018,25
bottled water,561,188,female,1/3/2018,25
bottled water,477,244,female,2/27/2018,25
bottled water,59,98,male,2/13/2018,25
bottled water,199,256,male,4/2/2018,25
bottled water,85,251,male,3/26/2018,25
bottled water,60,70,male,1/9/2018,25
bottled water,227,252,female,2/13/2018,25
bottled water,478,19,female,1/10/2018,25
bottled water,563,20,male,2/7/2018,25
bottled water,61,80,male,2/15/2018,25
bottled water,312,225,female,2/12/2018,25
bottled water,61,80,male,2/15/2018,25
bottled water,229,197,female,1/12/2018,25
bottled water,146,222,female,2/26/2018,25
bottled water,230,181,male,3/31/2018,25
bottled water,146,222,female,2/26/2018,25
bottled water,314,240,female,1/8/2018,25
bottled water,404,111,female,2/9/2018,25
bottled water,314,240,female,1/8/2018,25
bottled water,566,184,male,2/28/2018,25
bottled water,404,111,female,2/9/2018,25
bottled water,147,148,female,1/2/2018,25
bottled water,315,76,female,4/3/2018,25
bottled water,567,275,female,2/23/2018,25
bottled water,567,275,female,2/23/2018,25
bottled water,63,229,female,2/22/2018,25
bottled water,567,275,female,2/23/2018,25
bottled water,406,70,male,1/8/2018,25
bottled water,316,106,male,3/6/2018,25
bottled water,317,69,male,4/1/2018,25
bottled water,486,170,female,2/1/2018,25
bottled water,569,68,female,3/22/2018,25
bottled water,317,69,male,4/1/2018,25
bottled water,291,253,female,1/13/2018,25
bottled water,377,228,female,2/27/2018,25
bottled water,151,74,male,1/17/2018,25
bottled water,125,234,female,1/26/2018,25
bottled water,318,205,female,3/18/2018,25
bottled water,153,93,female,3/26/2018,25
bottled water,319,293,female,2/18/2018,25
bottled water,487,130,male,1/19/2018,25
bottled water,487,130,male,1/19/2018,25
bottled water,154,26,male,3/28/2018,25
bottled water,154,26,male,3/28/2018,25
bottled water,489,27,male,3/14/2018,25
bottled water,572,87,male,3/20/2018,25
bottled water,572,87,male,3/20/2018,25
bottled water,573,127,male,3/17/2018,25
bottled water,490,47,male,2/22/2018,25
bottled water,239,15,female,3/15/2018,25
bottled water,155,219,female,3/12/2018,25
bottled water,573,127,male,3/17/2018,25
bottled water,320,197,female,3/9/2018,25
bottled water,129,184,male,3/26/2018,25
bottled water,239,15,female,3/15/2018,25
bottled water,410,200,male,2/10/2018,25
bottled water,294,10,male,3/29/2018,25
bottled water,356,7,female,2/15/2018,25
bottled water,491,130,male,2/4/2018,25
bottled water,411,237,male,4/7/2018,25
bottled water,492,154,female,2/19/2018,25
bottled water,323,248,female,2/24/2018,25
bottled water,577,152,male,1/2/2018,25
bottled water,357,170,female,4/6/2018,25
bottled water,546,83,male,2/24/2018,25
bottled water,159,56,male,2/28/2018,25
bottled water,325,147,male,2/28/2018,25
bottled water,326,189,male,1/5/2018,25
bottled water,327,200,male,1/16/2018,25
bottled water,493,214,female,3/18/2018,25
bottled water,327,200,male,1/16/2018,25
bottled water,579,69,male,3/17/2018,25
bottled water,494,53,male,2/7/2018,25
bottled water,579,69,male,3/17/2018,25
bottled water,327,200,male,1/16/2018,25
bottled water,244,217,female,1/11/2018,25
bottled water,161,220,female,1/13/2018,25
bottled water,580,120,female,1/10/2018,25
bottled water,497,209,male,4/7/2018,25
bottled water,328,115,male,2/5/2018,25
bottled water,416,151,female,3/26/2018,25
bottled water,417,116,female,2/21/2018,25
bottled water,329,270,male,2/2/2018,25
bottled water,246,193,male,2/9/2018,25
bottled water,75,39,female,4/10/2018,25
bottled water,581,202,male,1/14/2018,25
bottled water,500,153,male,2/17/2018,25
bottled water,76,218,male,3/6/2018,25
bottled water,247,19,female,1/20/2018,25
bottled water,330,60,male,3/27/2018,25
bottled water,76,218,male,3/6/2018,25
bottled water,418,141,female,4/7/2018,25
bottled water,501,215,male,4/9/2018,25
bottled water,331,163,female,3/26/2018,25
bottled water,77,218,male,2/28/2018,25
bottled water,77,218,male,2/28/2018,25
bottled water,2,276,male,2/18/2018,25
bottled water,584,203,male,3/3/2018,25
bottled water,502,13,male,3/13/2018,25
bottled water,78,91,female,2/1/2018,25
bottled water,503,274,male,2/9/2018,25
bottled water,585,116,female,1/13/2018,25
bottled water,333,282,female,3/12/2018,25
bottled water,586,234,female,4/4/2018,25
bottled water,333,282,female,3/12/2018,25
bottled water,334,119,male,1/18/2018,25
bottled water,587,54,male,1/13/2018,25
bottled water,334,119,male,1/18/2018,25
bottled water,588,83,male,3/13/2018,25
bottled water,5,253,female,1/27/2018,25
bottled water,506,165,female,1/14/2018,25
bottled water,252,136,male,2/3/2018,25
bottled water,588,83,male,3/13/2018,25
bottled water,336,263,female,2/8/2018,25
bottled water,589,268,male,2/8/2018,25
bottled water,336,263,female,2/8/2018,25
bottled water,589,268,male,2/8/2018,25
bottled water,476,80,male,3/22/2018,25
bottled water,253,133,male,2/10/2018,25
bottled water,337,108,male,4/9/2018,25
bottled water,254,190,male,4/11/2018,25
bottled water,590,83,male,2/20/2018,25
bottled water,561,188,female,1/3/2018,25
bottled water,8,230,female,4/1/2018,25
bottled water,450,285,male,1/7/2018,25
bottled water,283,130,male,1/23/2018,25
bottled water,173,93,female,1/16/2018,25
bottled water,338,106,male,2/14/2018,25
bottled water,339,18,male,2/3/2018,25
bottled water,592,229,female,4/1/2018,25
bottled water,9,93,female,1/16/2018,25
bottled water,340,163,female,3/3/2018,25
bottled water,512,130,male,2/19/2018,25
bottled water,340,163,female,3/3/2018,25
bottled water,593,6,female,2/13/2018,25
bottled water,340,163,female,3/3/2018,25
bottled water,593,6,female,2/13/2018,25
bottled water,512,130,male,2/19/2018,25
bottled water,88,229,female,2/14/2018,25
bottled water,594,189,male,4/4/2018,25
bottled water,341,153,male,4/4/2018,25
bottled water,594,189,male,4/4/2018,25
bottled water,11,202,male,1/8/2018,25
bottled water,427,156,female,2/24/2018,25
bottled water,344,129,female,3/18/2018,25
bottled water,595,97,female,1/6/2018,25
bottled water,428,31,male,2/22/2018,25
bottled water,13,105,male,3/24/2018,25
bottled water,91,221,male,3/24/2018,25
bottled water,596,26,male,2/18/2018,25
bottled water,597,279,male,3/5/2018,25
bottled water,346,13,male,3/16/2018,25
bottled water,14,297,female,1/21/2018,25
bottled water,597,279,male,3/5/2018,25
bottled water,93,102,male,2/14/2018,25
bottled water,487,130,male,1/19/2018,25
bottled water,348,194,female,2/16/2018,25
bottled water,598,79,male,3/12/2018,25
bottled water,349,77,female,2/13/2018,25
bottled water,598,79,male,3/12/2018,25
bottled water,94,268,male,3/12/2018,25
bottled water,95,190,male,4/5/2018,25
bottled water,264,230,female,1/31/2018,25
bottled water,599,105,male,3/9/2018,25
bottled water,350,188,female,1/14/2018,25
bottled water,600,142,female,2/22/2018,25
bottled water,350,188,female,1/14/2018,25
bottled water,600,142,female,2/22/2018,25
bottled water,518,12,male,2/22/2018,25
bottled water,601,87,male,1/29/2018,25
bottled water,351,72,male,1/8/2018,25
bottled water,351,72,male,1/8/2018,25
bottled water,96,103,female,3/12/2018,25
bottled water,603,177,female,3/23/2018,25
bottled water,603,177,female,3/23/2018,25
